D0,QD,FN0,QFN,T0,gamma,Nc,D,FN,realisation,temperature,stress,time_primary,strain_primary,time_secondary,strain_secondary,time_tertiary,strain_tertiary,time_failure,strain_failure
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,6.73E-14,666.3835272,0,700,122,9039120.808,0.06517286,4143120.808,0.030454196,9039120.808,0.06517286,9039120.808,0.06517286
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,9.58E-16,10946.46369,0,700,122,10623120.81,0.076580618,4143120.808,0.030449693,10623120.81,0.076580618,10623120.81,0.076580618
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,6.73E-14,10946.46369,0,700,122,3135120.808,0.023854441,2415120.808,0.018385171,3135120.808,0.023854441,3135120.808,0.023854441
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,6.73E-14,179813.9697,0,700,122,1119120.808,0.009367804,687120.8076,0.006100695,1119120.808,0.009367804,1119120.808,0.009367804
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.57E-12,222.0938519,0,700,122,6591120.808,0.047938997,3855120.808,0.028457662,6591120.808,0.047938997,6591120.808,0.047938997
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.57E-12,3648.262881,0,700,122,2271120.808,0.017556889,1695120.808,0.013316862,2271120.808,0.017556889,2271120.808,0.017556889
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.57E-12,59928.81807,0,700,122,859920.8076,0.008168097,543120.8076,0.005065986,859920.8076,0.008168097,859920.8076,0.008168097
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.57E-12,444.1367181,0,700,122,4575120.808,0.03380606,3279120.808,0.024444072,4575120.808,0.03380606,4575120.808,0.03380606
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.57E-12,7295.688236,0,700,122,1695120.808,0.013867824,1119120.808,0.009217637,1695120.808,0.013867824,1695120.808,0.013867824
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.57E-12,119843.8784,0,700,122,571920.8076,0.005717764,266110.5384,0.003017788,571920.8076,0.005717764,571920.8076,0.005717764
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.57E-12,666.3835272,0,700,122,3711120.808,0.027777948,2703120.808,0.020413189,3711120.808,0.027777948,3711120.808,0.027777948
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.57E-12,10946.46369,0,700,122,1407120.808,0.011895918,831120.8076,0.007147707,1407120.808,0.011895918,1407120.808,0.011895918
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,9.58E-16,179813.9697,0,700,122,3567120.808,0.026619973,2847120.808,0.02140925,3567120.808,0.026619973,3567120.808,0.026619973
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.57E-12,179813.9697,0,700,122,427920.8076,0.004442969,266110.5384,0.003025484,427920.8076,0.004442969,427920.8076,0.004442969
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,2.24E-14,222.0938519,0,700,122,14943120.81,0.108775659,4143120.808,0.030445133,13503120.81,0.097805689,14943120.81,0.108775659
1.57E-07,110100,4356000000,97730,254,0.3711,0.0002991,9.58E-16,222.0938519,0,700,142,4575120.808,0.107683076,1119120.808,0.026805462,4143120.808,0.097033704,4575120.808,0.107683076
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,9.58E-16,3648.262881,0,700,142,4575120.808,0.107695765,1119120.808,0.026808122,4143120.808,0.097044625,4575120.808,0.107695765
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,2.24E-14,3648.262881,0,700,142,3999120.808,0.093856533,1119120.808,0.026813913,3999120.808,0.093856533,3999120.808,0.093856533
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,2.24E-14,59928.81807,0,700,142,1421520.808,0.034668963,975120.8076,0.02359152,1421520.808,0.034668963,1421520.808,0.034668963
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,2.24E-14,444.1367181,0,700,142,4575120.808,0.107701101,1119120.808,0.026809499,4143120.808,0.097049091,4575120.808,0.107701101
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,2.24E-14,7295.688236,0,700,142,2847120.808,0.066784357,1119120.808,0.026818344,2847120.808,0.066784357,2847120.808,0.066784357
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,2.24E-14,119843.8784,0,700,142,989520.8076,0.025136146,687120.8076,0.017091618,989520.8076,0.025136146,989520.8076,0.025136146
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,2.24E-14,666.3835272,0,700,142,4575120.808,0.107709632,1119120.808,0.026810506,4143120.808,0.097055787,4575120.808,0.107709632
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,2.24E-14,10946.46369,0,700,142,2271120.808,0.053325329,1119120.808,0.026822386,2271120.808,0.053325329,2271120.808,0.053325329
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,2.24E-14,179813.9697,0,700,142,715920.8076,0.017984615,543120.8076,0.013825478,715920.8076,0.017984615,715920.8076,0.017984615
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,5.25E-13,222.0938519,0,700,142,4575120.808,0.107752665,1119120.808,0.026814682,4143120.808,0.097084227,4575120.808,0.107752665
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,5.25E-13,3648.262881,0,700,142,1839120.808,0.044130534,975120.8076,0.023587817,1839120.808,0.044130534,1839120.808,0.044130534
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,9.58E-16,59928.81807,0,700,142,3135120.808,0.073267424,1119120.808,0.026815529,3135120.808,0.073267424,3135120.808,0.073267424
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,5.25E-13,59928.81807,0,700,142,571920.8076,0.015342284,399120.8076,0.010550222,571920.8076,0.015342284,571920.8076,0.015342284
1.57E-07,73400,8711000000,97730,254,0.3711,0.0002991,5.25E-13,444.1367181,0,700,142,3423120.808,0.080033078,1119120.808,0.026818297,3423120.808,0.080033078,3423120.808,0.080033078
1.57E-07,73400,8711000000,81440,254,0.3711,0.0002991,5.25E-13,7295.688236,0,700,142,1147920.808,0.027848482,831120.8076,0.020350978,1147920.808,0.027848482,1147920.808,0.027848482
1.57E-07,73400,8711000000,65150,254,0.3711,0.0002991,5.25E-13,119843.8784,0,700,142,292712.5922,0.00822592,177437.0256,0.005424986,292712.5922,0.00822592,292712.5922,0.00822592
1.57E-07,73400,13070000000,97730,254,0.3711,0.0002991,5.25E-13,666.3835272,0,700,142,2847120.808,0.066821446,1119120.808,0.026821596,2847120.808,0.066821446,2847120.808,0.066821446
1.57E-07,73400,13070000000,81440,254,0.3711,0.0002991,5.25E-13,10946.46369,0,700,142,989520.8076,0.025201532,687120.8076,0.017098581,989520.8076,0.025201532,989520.8076,0.025201532
1.57E-07,73400,13070000000,65150,254,0.3711,0.0002991,5.25E-13,179813.9697,0,700,142,283845.241,0.010633045,177437.0256,0.005437041,283845.241,0.010633045,283845.241,0.010633045
3.15E-07,110100,4356000000,97730,254,0.3711,0.0002991,1.92E-15,222.0938519,0,700,142,4575120.808,0.107685153,1119120.808,0.026806129,4143120.808,0.097035553,4575120.808,0.107685153
3.15E-07,110100,4356000000,81440,254,0.3711,0.0002991,1.92E-15,3648.262881,0,700,142,4575120.808,0.10770344,1119120.808,0.026809387,4143120.808,0.097050883,4575120.808,0.10770344
3.15E-07,110100,4356000000,65150,254,0.3711,0.0002991,1.92E-15,59928.81807,0,700,142,2559120.808,0.060306311,1119120.808,0.026819475,2559120.808,0.060306311,2559120.808,0.060306311
1.57E-07,110100,8711000000,97730,254,0.3711,0.0002991,9.58E-16,444.1367181,0,700,142,4575120.808,0.10768582,1119120.808,0.026806108,4143120.808,0.097036114,4575120.808,0.10768582
3.15E-07,110100,8711000000,97730,254,0.3711,0.0002991,1.92E-15,444.1367181,0,700,142,4575120.808,0.107688727,1119120.808,0.026806906,4143120.808,0.097038661,4575120.808,0.107688727
3.15E-07,110100,8711000000,81440,254,0.3711,0.0002991,1.92E-15,7295.688236,0,700,142,4575120.808,0.107733039,1119120.808,0.026811547,4143120.808,0.097069338,4575120.808,0.107733039
3.15E-07,110100,8711000000,65150,254,0.3711,0.0002991,1.92E-15,119843.8784,0,700,142,1723920.808,0.041177027,1119120.808,0.02682913,1723920.808,0.041177027,1723920.808,0.041177027
3.15E-07,110100,13070000000,97730,254,0.3711,0.0002991,1.92E-15,666.3835272,0,700,142,4575120.808,0.107691698,1119120.808,0.026807504,4143120.808,0.09704121,4575120.808,0.107691698
3.15E-07,110100,13070000000,81440,254,0.3711,0.0002991,1.92E-15,10946.46369,0,700,142,3999120.808,0.094016005,1119120.808,0.026813274,3999120.808,0.094016005,3999120.808,0.094016005
3.15E-07,110100,13070000000,65150,254,0.3711,0.0002991,1.92E-15,179813.9697,0,700,142,1421520.808,0.034768511,975120.8076,0.023589821,1421520.808,0.034768511,1421520.808,0.034768511
3.15E-07,91750,4356000000,97730,254,0.3711,0.0002991,4.48E-14,222.0938519,0,700,142,4575120.808,0.107699223,1119120.808,0.026809578,4143120.808,0.097047627,4575120.808,0.107699223
3.15E-07,91750,4356000000,81440,254,0.3711,0.0002991,4.48E-14,3648.262881,0,700,142,3135120.808,0.073366286,1119120.808,0.026817342,3135120.808,0.073366286,3135120.808,0.073366286
3.15E-07,91750,4356000000,65150,254,0.3711,0.0002991,4.48E-14,59928.81807,0,700,142,1003920.808,0.024431408,687120.8076,0.017087467,1003920.808,0.024431408,1003920.808,0.024431408
3.15E-07,91750,8711000000,97730,254,0.3711,0.0002991,4.48E-14,444.1367181,0,700,142,4575120.808,0.107713799,1119120.808,0.026811213,4143120.808,0.097059028,4575120.808,0.107713799
1.57E-07,110100,8711000000,81440,254,0.3711,0.0002991,9.58E-16,7295.688236,0,700,142,4575120.808,0.107707839,1119120.808,0.026809814,4143120.808,0.097054267,4575120.808,0.107707839
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,4.48E-14,7295.688236,0,700,142,2271120.808,0.053778901,1119120.808,0.026824217,2271120.808,0.053778901,2271120.808,0.053778901
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,4.48E-14,119843.8784,0,700,142,715920.8076,0.018255677,543120.8076,0.013829504,715920.8076,0.018255677,715920.8076,0.018255677
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,4.48E-14,666.3835272,0,700,142,4575120.808,0.107736011,1119120.808,0.026812554,4143120.808,0.097073125,4575120.808,0.107736011
3.15E-07,91750,13070000000,81440,254,0.3711,0.0002991,4.48E-14,10946.46369,0,700,142,1839120.808,0.043898503,1119120.808,0.026831269,1839120.808,0.043898503,1839120.808,0.043898503
3.15E-07,91750,13070000000,65150,254,0.3711,0.0002991,4.48E-14,179813.9697,0,700,142,571920.8076,0.015157476,399120.8076,0.010544137,571920.8076,0.015157476,571920.8076,0.015157476
3.15E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.05E-12,222.0938519,0,700,142,3711120.808,0.086834968,1119120.808,0.02681894,3711120.808,0.086834968,3711120.808,0.086834968
3.15E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.05E-12,3648.262881,0,700,142,1291920.808,0.031206253,831120.8076,0.020348975,1291920.808,0.031206253,1291920.808,0.031206253
3.15E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.05E-12,59928.81807,0,700,142,425722.8615,0.012667152,266110.5384,0.00749884,425722.8615,0.012667152,425722.8615,0.012667152
3.15E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.05E-12,444.1367181,0,700,142,2703120.808,0.063570793,1119120.808,0.026824864,2703120.808,0.063570793,2703120.808,0.063570793
3.15E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.05E-12,7295.688236,0,700,142,859920.8076,0.021366904,543120.8076,0.013826559,859920.8076,0.021366904,859920.8076,0.021366904
1.57E-07,110100,8711000000,65150,254,0.3711,0.0002991,9.58E-16,119843.8784,0,700,142,2271120.808,0.053647475,1119120.808,0.026821476,2271120.808,0.053647475,2271120.808,0.053647475
3.15E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.05E-12,119843.8784,0,700,142,195171.7282,0.005960973,118321.3504,0.004033439,195171.7282,0.005960973,195171.7282,0.005960973
3.15E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.05E-12,666.3835272,0,700,142,2271120.808,0.054605215,1119120.808,0.026830721,2271120.808,0.054605215,2271120.808,0.054605215
3.15E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.05E-12,10946.46369,0,700,142,715920.8076,0.018452382,399120.8076,0.010541674,715920.8076,0.018452382,715920.8076,0.018452382
3.15E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.05E-12,179813.9697,0,700,142,189260.1606,0.007793063,118321.3504,0.004045384,189260.1606,0.007793063,189260.1606,0.007793063
4.72E-07,110100,4356000000,97730,254,0.3711,0.0002991,2.87E-15,222.0938519,0,700,142,4575120.808,0.107686645,1119120.808,0.026806581,4143120.808,0.097036872,4575120.808,0.107686645
4.72E-07,110100,4356000000,81440,254,0.3711,0.0002991,2.87E-15,3648.262881,0,700,142,4575120.808,0.107710674,1119120.808,0.026810284,4143120.808,0.09705645,4575120.808,0.107710674
4.72E-07,110100,4356000000,65150,254,0.3711,0.0002991,2.87E-15,59928.81807,0,700,142,2271120.808,0.05437376,1119120.808,0.026822751,2271120.808,0.05437376,2271120.808,0.05437376
4.72E-07,110100,8711000000,97730,254,0.3711,0.0002991,2.87E-15,444.1367181,0,700,142,4575120.808,0.107690908,1119120.808,0.026807452,4143120.808,0.097040549,4575120.808,0.107690908
4.72E-07,110100,8711000000,81440,254,0.3711,0.0002991,2.87E-15,7295.688236,0,700,142,4287120.808,0.101045616,1119120.808,0.026812818,4143120.808,0.097127821,4287120.808,0.101045616
4.72E-07,110100,8711000000,65150,254,0.3711,0.0002991,2.87E-15,119843.8784,0,700,142,1435920.808,0.034302506,975120.8076,0.023587183,1435920.808,0.034302506,1435920.808,0.034302506
1.57E-07,110100,13070000000,97730,254,0.3711,0.0002991,9.58E-16,666.3835272,0,700,142,4575120.808,0.107688006,1119120.808,0.0268066,4143120.808,0.097038018,4575120.808,0.107688006
4.72E-07,110100,13070000000,97730,254,0.3711,0.0002991,2.87E-15,666.3835272,0,700,142,4575120.808,0.107694576,1119120.808,0.026808128,4143120.808,0.097043657,4575120.808,0.107694576
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,2.87E-15,10946.46369,0,700,142,3423120.808,0.080053815,1119120.808,0.026814891,3423120.808,0.080053815,3423120.808,0.080053815
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,2.87E-15,179813.9697,0,700,142,1147920.808,0.027833445,831120.8076,0.020342834,1147920.808,0.027833445,1147920.808,0.027833445
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,6.73E-14,222.0938519,0,700,142,4575120.808,0.10770484,1119120.808,0.026810548,4143120.808,0.097052215,4575120.808,0.10770484
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,6.73E-14,3648.262881,0,700,142,2703120.808,0.063301655,1119120.808,0.026820169,2703120.808,0.063301655,2703120.808,0.063301655
4.72E-07,91750,4356000000,65150,254,0.3711,0.0002991,6.73E-14,59928.81807,0,700,142,859920.8076,0.021220311,687120.8076,0.017096827,859920.8076,0.021220311,859920.8076,0.021220311
4.72E-07,91750,8711000000,97730,254,0.3711,0.0002991,6.73E-14,444.1367181,0,700,142,4575120.808,0.107728487,1119120.808,0.02681249,4143120.808,0.097069304,4575120.808,0.107728487
4.72E-07,91750,8711000000,81440,254,0.3711,0.0002991,6.73E-14,7295.688236,0,700,142,1983120.808,0.047402348,1119120.808,0.026829596,1983120.808,0.047402348,1983120.808,0.047402348
4.72E-07,91750,8711000000,65150,254,0.3711,0.0002991,6.73E-14,119843.8784,0,700,142,571920.8076,0.014711723,399120.8076,0.010541673,571920.8076,0.014711723,571920.8076,0.014711723
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,6.73E-14,666.3835272,0,700,142,4287120.808,0.100850974,1119120.808,0.026814116,4143120.808,0.097107824,4287120.808,0.100850974
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,9.58E-16,10946.46369,0,700,142,4575120.808,0.107724992,1119120.808,0.026811125,4143120.808,0.097065474,4575120.808,0.107724992
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,6.73E-14,10946.46369,0,700,142,1435920.808,0.034241816,975120.8076,0.023590064,1435920.808,0.034241816,1435920.808,0.034241816
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,6.73E-14,179813.9697,0,700,142,427920.8076,0.011391766,266110.5384,0.00748415,427920.8076,0.011391766,427920.8076,0.011391766
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.57E-12,222.0938519,0,700,142,3279120.808,0.077038422,1119120.808,0.026822702,3279120.808,0.077038422,3279120.808,0.077038422
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.57E-12,3648.262881,0,700,142,1147920.808,0.028972732,687120.8076,0.017095834,1147920.808,0.028972732,1147920.808,0.028972732
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.57E-12,59928.81807,0,700,142,292712.5922,0.008441696,177437.0256,0.005433118,292712.5922,0.008441696,292712.5922,0.008441696
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.57E-12,444.1367181,0,700,142,2271120.808,0.053518997,1119120.808,0.026831101,2271120.808,0.053518997,2271120.808,0.053518997
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.57E-12,7295.688236,0,700,142,715920.8076,0.018076951,543120.8076,0.013839452,715920.8076,0.018076951,715920.8076,0.018076951
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.57E-12,119843.8784,0,700,142,195171.7282,0.00696861,118321.3504,0.004044138,195171.7282,0.00696861,195171.7282,0.00696861
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.57E-12,666.3835272,0,700,142,1839120.808,0.043650597,975120.8076,0.023590948,1839120.808,0.043650597,1839120.808,0.043650597
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.57E-12,10946.46369,0,700,142,571920.8076,0.014917531,399120.8076,0.01055312,571920.8076,0.014917531,571920.8076,0.014917531
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,9.58E-16,179813.9697,0,700,142,1839120.808,0.043787757,1119120.808,0.026827344,1839120.808,0.043787757,1839120.808,0.043787757
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.57E-12,179813.9697,0,700,142,130144.4854,0.00465788,78910.90027,0.003091595,130144.4854,0.00465788,130144.4854,0.00465788
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,2.24E-14,222.0938519,0,700,142,4575120.808,0.107692892,1119120.808,0.026808238,4143120.808,0.097042297,4575120.808,0.107692892
1.57E-07,110100,4356000000,97730,254,0.3711,0.0002991,9.58E-16,222.0938519,0,700,165,1330192.692,0.10026796,266110.5384,0.020803011,1197182.423,0.089750902,1330192.692,0.10026796
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,9.58E-16,3648.262881,0,700,165,1330192.692,0.100277422,266110.5384,0.020805215,1197182.423,0.089759175,1330192.692,0.100277422
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,2.24E-14,3648.262881,0,700,165,1330192.692,0.100304396,266110.5384,0.020809956,1197182.423,0.089781166,1330192.692,0.100304396
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,2.24E-14,59928.81807,0,700,165,678442.3729,0.053420977,266110.5384,0.020825356,678442.3729,0.053420977,678442.3729,0.053420977
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,2.24E-14,444.1367181,0,700,165,1330192.692,0.100280971,266110.5384,0.020806626,1197182.423,0.089762314,1330192.692,0.100280971
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,2.24E-14,7295.688236,0,700,165,1330192.692,0.100533932,266110.5384,0.020813026,1197182.423,0.089816592,1330192.692,0.100533932
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,2.24E-14,119843.8784,0,700,165,425722.8615,0.035305312,266110.5384,0.020842685,425722.8615,0.035305312,425722.8615,0.035305312
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,2.24E-14,666.3835272,0,700,165,1330192.692,0.100285408,266110.5384,0.020807405,1197182.423,0.089766054,1330192.692,0.100285408
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,2.24E-14,10946.46369,0,700,165,1090774.207,0.083351827,266110.5384,0.020815573,1090774.207,0.083351827,1090774.207,0.083351827
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,2.24E-14,179813.9697,0,700,165,292712.5922,0.024574465,177437.0256,0.014474521,292712.5922,0.024574465,292712.5922,0.024574465
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,5.25E-13,222.0938519,0,700,165,1330192.692,0.100300232,266110.5384,0.020811208,1197182.423,0.0897785,1330192.692,0.100300232
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,5.25E-13,3648.262881,0,700,165,824753.6691,0.063687352,266110.5384,0.020823495,824753.6691,0.063687352,824753.6691,0.063687352
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,9.58E-16,59928.81807,0,700,165,1330192.692,0.100324903,266110.5384,0.020810962,1197182.423,0.089793958,1330192.692,0.100324903
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,5.25E-13,59928.81807,0,700,165,189260.1606,0.017184632,118321.3504,0.010204619,189260.1606,0.017184632,189260.1606,0.017184632
1.57E-07,73400,8711000000,97730,254,0.3711,0.0002991,5.25E-13,444.1367181,0,700,165,1330192.692,0.100328711,266110.5384,0.020813586,1197182.423,0.089799365,1330192.692,0.100328711
1.57E-07,73400,8711000000,81440,254,0.3711,0.0002991,5.25E-13,7295.688236,0,700,165,558733.1307,0.044997886,266110.5384,0.020836007,558733.1307,0.044997886,558733.1307,0.044997886
1.57E-07,73400,8711000000,65150,254,0.3711,0.0002991,5.25E-13,119843.8784,0,700,165,86792.9903,0.008042011,52637.26685,0.005365518,86792.9903,0.008042011,86792.9903,0.008042011
1.57E-07,73400,13070000000,97730,254,0.3711,0.0002991,5.25E-13,666.3835272,0,700,165,1330192.692,0.10067264,266110.5384,0.020815634,1197182.423,0.089831145,1330192.692,0.10067264
