tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
100.0,1.0,200.0,3.333e-05,4.0,5.0201,0.29295,0.66893,5.2845,1.5087,1.0829,4.2288,0.56415,1.7231,5.1292,1.3425,1.2126,4.4797,0.5153,1.8333,4.4126,0.53815,1.7153,5.5977,1.335,1.0876,6.1841,0.26531,0.64284,5.7381,1.2055,0.64198,5.6755,0.632,6.2558,5.0578,1.3619,1.2073,5.5233,0.92589,0.28786,0.096962,0.26017,0.32803,5.4767,1.2714,1.1956,4.3262,0.43423,1.925,5.662,0.36514,0.82223,4.2325,0.93431,1.9866,4.5052,1.2214,1.8974,5.6255,0.42172,0.92857,5.2752,1.4206,1.1083,3.7236,0.37499,2.1247,6.0131,0.91589,6.2432
100.0,1.0,200.0,3.333e-05,8.0,5.028,0.27239,0.65259,5.2779,1.5004,1.0903,4.2906,0.57761,1.6952,5.1056,1.3199,1.2286,4.4151,0.53459,1.8846,4.4327,0.54366,1.704,5.6052,1.32,1.0867,6.2401,0.26034,0.59268,5.7544,1.2086,0.63455,5.6567,0.62877,6.2712,5.0423,1.3485,1.2188,5.5346,0.88859,0.26235,0.14296,0.26185,0.29282,5.4929,1.2636,1.1938,4.3042,0.44274,1.9509,5.6422,0.35803,0.84037,4.2243,0.93087,1.9918,4.5299,1.1937,1.847,5.5969,0.41683,0.95146,5.2653,1.3986,1.121,3.7317,0.36653,2.1166,6.0019,0.91747,6.2574
100.0,1.0,200.0,3.333e-05,16.0,5.0222,0.27467,0.65706,5.273,1.484,1.098,4.309,0.57762,1.6812,5.0948,1.3024,1.2418,4.3915,0.54042,1.9122,4.4413,0.54444,1.6972,5.6151,1.3186,1.0838,6.2435,0.25694,0.59295,5.7585,1.2124,0.62568,5.639,0.62726,0.0050282,5.0307,1.3339,1.2318,5.5276,0.88815,0.2733,0.14204,0.25794,0.29884,5.5055,1.2642,1.1943,4.3028,0.44068,1.9568,5.6397,0.35313,0.84497,4.2163,0.93053,2.0014,4.5381,1.1695,1.8249,5.5882,0.41247,0.96102,5.2603,1.3741,1.1309,3.7311,0.35988,2.1116,5.9972,0.91915,6.2664
100.0,1.0,200.0,3.333e-05,32.0,5.0161,0.27858,0.66209,5.2721,1.4708,1.1025,4.3221,0.57516,1.6712,5.0912,1.2935,1.248,4.3804,0.54484,1.9246,4.4504,0.54485,1.6889,5.6181,1.3209,1.081,6.2353,0.25715,0.60347,5.7591,1.215,0.62312,5.6314,0.62804,0.012142,5.0265,1.3251,1.2391,5.5232,0.88845,0.2782,0.12995,0.2566,0.31345,5.5088,1.2669,1.1927,4.308,0.43914,1.953,5.6487,0.35343,0.83993,4.2128,0.93161,2.0055,4.5366,1.1587,1.82,5.5953,0.41169,0.95821,5.2587,1.3586,1.1358,3.7154,0.35767,2.1211,5.9994,0.91943,6.2651
100.0,2.0,200.0,3.333e-05,1.0,4.867,0.41105,3.9697,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,3.0963
100.0,2.0,200.0,3.333e-05,2.0,4.9821,0.35266,0.72538,5.292,1.5043,1.0446,4.1438,0.5574,1.7327,5.1578,1.3707,1.1896,4.5486,0.49098,1.8019,4.3639,0.51864,1.7391,5.5988,1.3764,1.0843,5.9871,0.28499,0.82703,5.6861,1.216,0.62444,5.7063,0.63116,6.2393,5.0826,1.379,1.1872,5.4655,0.98132,0.35971,6.2456,0.25519,0.44134,5.4672,1.2959,1.2102,4.3376,0.40298,1.9179,5.6789,0.36856,0.80644,4.2472,0.94959,2.0233,4.4736,1.2097,1.9848,5.6388,0.43677,0.94551,5.2981,1.4433,1.0673,3.7744,0.38996,2.0524,6.0425,0.91485,6.2383
100.0,2.0,200.0,3.333e-05,4.0,5.02,0.29309,0.66904,5.2845,1.5087,1.0827,4.2286,0.56403,1.7232,5.1293,1.3427,1.2125,4.4799,0.51532,1.8333,4.4126,0.53816,1.7153,5.5977,1.335,1.0876,6.1838,0.26539,0.64304,5.738,1.2055,0.64186,5.6755,0.63201,6.2558,5.0579,1.362,1.2071,5.5232,0.92605,0.28807,0.096715,0.2602,0.32833,5.4767,1.2714,1.1956,4.3264,0.4342,1.9249,5.6618,0.36519,0.82251,4.2325,0.93432,1.9867,4.5052,1.2213,1.8977,5.6254,0.42181,0.92889,5.2753,1.4207,1.1081,3.7239,0.37503,2.1242,6.0132,0.91588,6.2432
100.0,2.0,200.0,3.333e-05,8.0,5.028,0.27241,0.65266,5.278,1.5005,1.0901,4.2906,0.5774,1.6952,5.1059,1.3202,1.2283,4.4151,0.53466,1.8848,4.433,0.54366,1.7037,5.6051,1.3199,1.0867,6.2404,0.26043,0.59234,5.7545,1.2087,0.63442,5.6567,0.62879,6.2712,5.0425,1.3486,1.2186,5.5344,0.88882,0.26254,0.14315,0.26199,0.29274,5.4929,1.2635,1.1939,4.3045,0.44267,1.9507,5.642,0.35809,0.84071,4.2244,0.93088,1.9918,4.5299,1.1938,1.8471,5.5967,0.41695,0.95181,5.2655,1.3988,1.1208,3.7319,0.36656,2.1163,6.002,0.91746,6.2574
100.0,2.0,200.0,3.333e-05,16.0,5.022,0.27468,0.65727,5.2731,1.4842,1.0978,4.3093,0.57734,1.6811,5.0952,1.3027,1.2416,4.3914,0.54057,1.9124,4.4418,0.5444,1.6968,5.615,1.3185,1.0838,6.2439,0.25705,0.59254,5.7587,1.2124,0.62557,5.6389,0.62731,0.0051041,5.0309,1.3341,1.2316,5.5272,0.88818,0.27331,0.14234,0.25812,0.29866,5.5054,1.2641,1.1943,4.3031,0.44061,1.9565,5.6394,0.35321,0.84527,4.2164,0.93057,2.0014,4.5383,1.1696,1.8247,5.588,0.41261,0.9613,5.2605,1.3744,1.1307,3.7312,0.3599,2.1113,5.9973,0.91913,6.2663
100.0,2.0,200.0,3.333e-05,32.0,5.0154,0.27862,0.66276,5.2722,1.4709,1.1023,4.3227,0.57481,1.6709,5.0916,1.2936,1.2479,4.3799,0.5451,1.9251,4.451,0.5448,1.6883,5.6181,1.3209,1.081,6.2356,0.2572,0.60327,5.7592,1.215,0.62306,5.6311,0.62807,0.012375,5.0266,1.3251,1.239,5.5228,0.88848,0.27843,0.13022,0.25668,0.3133,5.5088,1.2669,1.1926,4.3082,0.43905,1.9527,5.6489,0.35347,0.83987,4.2129,0.93167,2.0056,4.537,1.1588,1.8194,5.5954,0.41177,0.95823,5.2589,1.3587,1.1356,3.7158,0.35771,2.1204,5.9995,0.91944,6.2651
100.0,4.0,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,4.0,200.0,3.333e-05,2.0,4.982,0.3527,0.72549,5.292,1.5043,1.0445,4.1438,0.5574,1.7326,5.1578,1.3707,1.1895,4.5487,0.49098,1.8018,4.3639,0.51865,1.7391,5.5988,1.3764,1.0843,5.987,0.28501,0.82712,5.6861,1.216,0.62444,5.7064,0.63116,6.2392,5.0826,1.3789,1.1871,5.4654,0.98135,0.35978,6.2456,0.25519,0.44134,5.4672,1.2959,1.2101,4.3376,0.403,1.9179,5.6789,0.36859,0.80639,4.2472,0.9496,2.0233,4.4736,1.2097,1.9849,5.6388,0.43681,0.94553,5.2981,1.4433,1.0673,3.7745,0.39002,2.0522,6.0425,0.91485,6.2383
100.0,4.0,200.0,3.333e-05,4.0,5.0198,0.29318,0.66935,5.2846,1.5087,1.0826,4.2285,0.56388,1.7231,5.1295,1.3428,1.2124,4.48,0.51529,1.8332,4.4126,0.53814,1.7152,5.5977,1.335,1.0876,6.1837,0.2654,0.64316,5.738,1.2055,0.6418,5.6755,0.63201,6.2558,5.0581,1.362,1.207,5.5231,0.92609,0.28821,0.096659,0.26017,0.32839,5.4767,1.2714,1.1955,4.3265,0.43416,1.9248,5.662,0.36522,0.82235,4.2326,0.93434,1.9867,4.5052,1.2214,1.8978,5.6256,0.42186,0.92878,5.2754,1.4209,1.108,3.7243,0.37508,2.1238,6.0134,0.91587,6.2431
100.0,4.0,200.0,3.333e-05,8.0,5.0276,0.27245,0.65312,5.2781,1.5007,1.09,4.2906,0.57708,1.6951,5.1062,1.3203,1.2282,4.4151,0.53468,1.8848,4.4333,0.5436,1.7033,5.605,1.3199,1.0866,6.2407,0.26047,0.59203,5.7547,1.2087,0.63432,5.6566,0.62879,6.2712,5.0427,1.3487,1.2185,5.5343,0.88883,0.26264,0.14343,0.26208,0.29252,5.4928,1.2635,1.1938,4.3046,0.44258,1.9504,5.6421,0.35813,0.84057,4.2245,0.93092,1.9917,4.5301,1.1938,1.8469,5.5969,0.41702,0.95171,5.2657,1.399,1.1207,3.7322,0.3666,2.1158,6.0021,0.91745,6.2573
100.0,4.0,200.0,3.333e-05,16.0,5.0216,0.27472,0.65784,5.2733,1.4845,1.0976,4.3095,0.57697,1.6809,5.0956,1.3029,1.2414,4.3914,0.54065,1.9123,4.4424,0.54429,1.6961,5.6148,1.3184,1.0838,6.2443,0.25713,0.59207,5.7589,1.2125,0.62549,5.6389,0.62732,0.0051832,5.0311,1.3342,1.2315,5.5269,0.88799,0.27325,0.14281,0.25828,0.29829,5.5054,1.264,1.1943,4.3033,0.44051,1.9562,5.6395,0.35327,0.84513,4.2165,0.93065,2.0013,4.5386,1.1696,1.8242,5.5881,0.41273,0.96121,5.2608,1.3747,1.1305,3.7316,0.35992,2.1109,5.9975,0.91911,6.2661
100.0,4.0,200.0,3.333e-05,32.0,5.0146,0.27871,0.66366,5.2724,1.4711,1.1022,4.3232,0.57439,1.6705,5.0919,1.2937,1.2478,4.3797,0.54528,1.9253,4.4517,0.54468,1.6873,5.6179,1.3209,1.0809,6.2357,0.25726,0.60311,5.7593,1.215,0.62304,5.631,0.62809,0.012545,5.0268,1.325,1.2391,5.5224,0.88832,0.27856,0.13047,0.25681,0.31315,5.5088,1.2669,1.1925,4.3085,0.43892,1.9523,5.6494,0.35353,0.83939,4.213,0.93179,2.0055,4.5375,1.1589,1.8188,5.5959,0.41185,0.95787,5.2592,1.3588,1.1355,3.7162,0.35778,2.1199,5.9997,0.91943,6.2649
100.0,8.0,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,3.758,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,8.0,200.0,3.333e-05,2.0,4.9819,0.3527,0.72557,5.292,1.5043,1.0445,4.1438,0.5574,1.7326,5.1578,1.3707,1.1895,4.5486,0.49096,1.8018,4.3639,0.51866,1.7391,5.5988,1.3764,1.0843,5.987,0.28499,0.82712,5.6861,1.216,0.62446,5.7064,0.63116,6.2392,5.0826,1.3789,1.1871,5.4654,0.98134,0.3598,6.2457,0.25517,0.44126,5.4672,1.2959,1.2101,4.3376,0.40299,1.9178,5.6791,0.36857,0.80615,4.2472,0.94961,2.0232,4.4737,1.2097,1.9849,5.6389,0.43681,0.94545,5.2981,1.4433,1.0673,3.7746,0.39005,2.0521,6.0426,0.91484,6.2383
100.0,8.0,200.0,3.333e-05,4.0,5.0195,0.29321,0.66969,5.2847,1.5087,1.0825,4.2285,0.56374,1.723,5.1296,1.3428,1.2123,4.48,0.51526,1.8331,4.4126,0.5381,1.715,5.5977,1.3351,1.0875,6.1836,0.26536,0.64325,5.738,1.2055,0.64179,5.6755,0.632,6.2558,5.0582,1.3621,1.207,5.5232,0.92604,0.28826,0.09669,0.26011,0.32834,5.4767,1.2714,1.1955,4.3264,0.43412,1.9247,5.6623,0.36523,0.82195,4.2326,0.93436,1.9867,4.5052,1.2215,1.8978,5.6259,0.42185,0.92844,5.2755,1.4209,1.1079,3.7245,0.37511,2.1235,6.0135,0.91585,6.243
100.0,8.0,200.0,3.333e-05,8.0,5.0272,0.27252,0.65366,5.2782,1.5008,1.09,4.2905,0.57676,1.695,5.1064,1.3203,1.2282,4.4152,0.53464,1.8846,4.4337,0.54351,1.7028,5.6049,1.3199,1.0866,6.2408,0.26047,0.59187,5.7548,1.2087,0.63424,5.6566,0.62879,6.2713,5.0429,1.3487,1.2186,5.5342,0.88865,0.26262,0.14356,0.26211,0.29241,5.4928,1.2635,1.1937,4.3046,0.44252,1.9503,5.6425,0.35814,0.84015,4.2245,0.93098,1.9917,4.5302,1.1939,1.8467,5.5972,0.41703,0.95135,5.2658,1.3991,1.1206,3.7324,0.36661,2.1155,6.0023,0.91743,6.2572
100.0,8.0,200.0,3.333e-05,16.0,5.0212,0.27479,0.65837,5.2735,1.4848,1.0976,4.3097,0.57663,1.6808,5.0958,1.3029,1.2415,4.3916,0.54067,1.912,4.443,0.54414,1.6953,5.6147,1.3184,1.0838,6.2447,0.25719,0.59168,5.7592,1.2124,0.62541,5.6388,0.62731,0.0052416,5.0313,1.3342,1.2316,5.5268,0.88772,0.27316,0.14314,0.25843,0.29802,5.5053,1.2639,1.1942,4.3035,0.44041,1.9558,5.6398,0.35331,0.84482,4.2167,0.93074,2.0013,4.539,1.1696,1.8236,5.5883,0.41279,0.96097,5.2609,1.3749,1.1305,3.7318,0.35992,2.1106,5.9976,0.91909,6.266
100.0,8.0,200.0,3.333e-05,32.0,5.0141,0.27882,0.66425,5.2725,1.4713,1.1021,4.3235,0.57405,1.6703,5.0921,1.2937,1.2478,4.3797,0.54535,1.9252,4.4524,0.54455,1.6864,5.6178,1.3209,1.0809,6.2359,0.25735,0.60288,5.7594,1.215,0.62302,5.6309,0.6281,0.012606,5.0269,1.325,1.2391,5.5222,0.88812,0.27859,0.13061,0.25701,0.31308,5.5088,1.2669,1.1924,4.3087,0.43882,1.9519,5.6499,0.3536,0.83892,4.2131,0.9319,2.0055,4.5378,1.1588,1.8182,5.5962,0.41193,0.95753,5.2593,1.3589,1.1354,3.7164,0.35782,2.1196,5.9999,0.91942,6.2647
100.0,16.0,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,16.0,200.0,3.333e-05,2.0,4.9819,0.35269,0.72561,5.292,1.5043,1.0445,4.1439,0.5574,1.7326,5.1578,1.3707,1.1895,4.5486,0.49095,1.8018,4.3639,0.51867,1.739,5.5988,1.3764,1.0843,5.987,0.28498,0.82712,5.6861,1.216,0.62448,5.7064,0.63115,6.2392,5.0827,1.3789,1.1871,5.4654,0.98133,0.35981,6.2457,0.25516,0.44123,5.4672,1.2959,1.2101,4.3375,0.40297,1.9179,5.6792,0.36856,0.80597,4.2472,0.94961,2.0232,4.4737,1.2097,1.9849,5.6389,0.43682,0.94542,5.2981,1.4433,1.0673,3.7746,0.39006,2.0521,6.0426,0.91484,6.2383
100.0,16.0,200.0,3.333e-05,4.0,5.0194,0.29323,0.66989,5.2847,1.5088,1.0825,4.2284,0.56366,1.723,5.1296,1.3428,1.2123,4.48,0.51524,1.833,4.4126,0.53808,1.7149,5.5977,1.3351,1.0875,6.1834,0.26533,0.64337,5.738,1.2054,0.64178,5.6755,0.63199,6.2558,5.0582,1.3621,1.207,5.5232,0.926,0.28828,0.096649,0.26006,0.32837,5.4767,1.2714,1.1954,4.3264,0.43409,1.9247,5.6626,0.36524,0.82169,4.2326,0.93438,1.9866,4.5052,1.2216,1.8977,5.626,0.42185,0.92822,5.2755,1.421,1.1079,3.7247,0.37511,2.1233,6.0136,0.91585,6.243
100.0,16.0,200.0,3.333e-05,8.0,5.027,0.2726,0.65401,5.2783,1.5008,1.09,4.2905,0.57653,1.695,5.1064,1.3203,1.2282,4.4154,0.53458,1.8844,4.434,0.54344,1.7024,5.6049,1.3199,1.0866,6.2408,0.26047,0.59189,5.7549,1.2086,0.63417,5.6566,0.6288,6.2713,5.0429,1.3487,1.2186,5.5342,0.8885,0.26259,0.14341,0.2621,0.29256,5.4928,1.2635,1.1937,4.3047,0.44248,1.9502,5.6427,0.35815,0.83985,4.2245,0.93102,1.9917,4.5303,1.1939,1.8465,5.5975,0.41703,0.95109,5.2659,1.3992,1.1206,3.7325,0.36659,2.1155,6.0024,0.91742,6.2571
100.0,16.0,200.0,3.333e-05,16.0,5.021,0.27485,0.65862,5.2735,1.4849,1.0976,4.3098,0.57644,1.6807,5.0958,1.3029,1.2415,4.3917,0.54067,1.9119,4.4435,0.54406,1.6947,5.6146,1.3184,1.0838,6.2449,0.25723,0.59144,5.7593,1.2124,0.62534,5.6388,0.62732,0.0052706,5.0313,1.3342,1.2316,5.5267,0.88757,0.27312,0.14319,0.25854,0.29801,5.5053,1.2639,1.1942,4.3036,0.44036,1.9557,5.64,0.35334,0.84463,4.2167,0.93079,2.0012,4.5392,1.1695,1.8233,5.5885,0.41282,0.96084,5.261,1.3749,1.1305,3.7319,0.35989,2.1105,5.9977,0.91908,6.2659
100.0,16.0,200.0,3.333e-05,32.0,5.0139,0.27888,0.66449,5.2726,1.4714,1.1021,4.3237,0.57388,1.6701,5.0922,1.2936,1.2479,4.3798,0.54538,1.925,4.453,0.54448,1.6858,5.6176,1.3209,1.0809,6.2362,0.25742,0.60266,5.7595,1.2151,0.62301,5.6309,0.6281,0.012624,5.0269,1.3249,1.2392,5.5221,0.88802,0.27862,0.13063,0.25716,0.3131,5.5087,1.2669,1.1924,4.3088,0.43877,1.9516,5.6501,0.35363,0.83871,4.2131,0.93196,2.0055,4.538,1.1586,1.8179,5.5964,0.41197,0.95739,5.2594,1.3589,1.1354,3.7164,0.3578,2.1196,6.0,0.91942,6.2646
200.0,0.5,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,0.5,200.0,3.333e-05,2.0,4.9821,0.35263,0.72529,5.2919,1.5042,1.0446,4.1439,0.5574,1.7327,5.1577,1.3707,1.1896,4.5486,0.49098,1.8019,4.3639,0.51864,1.7392,5.5988,1.3764,1.0844,5.9872,0.28499,0.82699,5.6862,1.216,0.62443,5.7063,0.63116,6.2393,5.0826,1.379,1.1873,5.4655,0.98131,0.35967,6.2456,0.25519,0.44135,5.4672,1.2959,1.2102,4.3376,0.40297,1.9179,5.6788,0.36854,0.80649,4.2471,0.94958,2.0233,4.4736,1.2097,1.9848,5.6388,0.43675,0.94551,5.2981,1.4433,1.0674,3.7743,0.38992,2.0525,6.0424,0.91486,6.2383
200.0,0.5,200.0,3.333e-05,4.0,5.0202,0.29302,0.66879,5.2845,1.5087,1.0828,4.2287,0.56414,1.7232,5.1292,1.3426,1.2126,4.4798,0.51534,1.8333,4.4126,0.53818,1.7154,5.5977,1.335,1.0877,6.1839,0.26538,0.64298,5.7381,1.2055,0.64191,5.6755,0.63201,6.2559,5.0578,1.3619,1.2073,5.5232,0.92603,0.28797,0.096733,0.26022,0.32831,5.4767,1.2714,1.1956,4.3263,0.43424,1.925,5.6617,0.36516,0.82262,4.2325,0.93431,1.9867,4.5052,1.2213,1.8976,5.6253,0.42178,0.92898,5.2752,1.4206,1.1082,3.7236,0.37498,2.1246,6.0131,0.9159,6.2432
200.0,0.5,200.0,3.333e-05,8.0,5.0282,0.27239,0.65229,5.2779,1.5004,1.0903,4.2906,0.57762,1.6953,5.1057,1.32,1.2285,4.4151,0.53463,1.8848,4.4328,0.5437,1.704,5.6052,1.3199,1.0867,6.2402,0.26041,0.59259,5.7544,1.2087,0.63448,5.6567,0.6288,6.2712,5.0424,1.3486,1.2187,5.5345,0.8888,0.26243,0.14289,0.26194,0.29297,5.4929,1.2636,1.1939,4.3044,0.44274,1.9509,5.6419,0.35806,0.84082,4.2243,0.93085,1.9918,4.5298,1.1937,1.8472,5.5966,0.4169,0.95189,5.2654,1.3987,1.121,3.7316,0.36652,2.1167,6.0019,0.91747,6.2574
200.0,0.5,200.0,3.333e-05,16.0,5.0225,0.27464,0.65673,5.273,1.484,1.0979,4.3091,0.57763,1.6812,5.0949,1.3026,1.2416,4.3914,0.5405,1.9124,4.4414,0.54449,1.6973,5.6151,1.3185,1.0838,6.2436,0.25702,0.59287,5.7586,1.2125,0.62562,5.639,0.6273,0.005026,5.0307,1.334,1.2317,5.5275,0.88833,0.27332,0.14193,0.25804,0.29902,5.5055,1.2641,1.1943,4.3029,0.44071,1.9568,5.6393,0.35317,0.84543,4.2163,0.9305,2.0014,4.538,1.1695,1.825,5.5879,0.41254,0.96143,5.2603,1.3742,1.1308,3.7309,0.35987,2.1118,5.9971,0.91915,6.2664
200.0,0.5,200.0,3.333e-05,32.0,5.0163,0.27853,0.66184,5.272,1.4708,1.1024,4.3223,0.57517,1.6712,5.0913,1.2936,1.248,4.3802,0.54493,1.925,4.4504,0.54489,1.689,5.6181,1.3208,1.0811,6.2355,0.25718,0.60329,5.7592,1.215,0.62304,5.6313,0.62805,0.012225,5.0264,1.3252,1.239,5.5231,0.88862,0.2783,0.13001,0.25665,0.31345,5.5088,1.2669,1.1927,4.308,0.43916,1.9531,5.6483,0.35342,0.84043,4.2128,0.93157,2.0056,4.5367,1.1587,1.8198,5.5949,0.41172,0.95869,5.2587,1.3587,1.1357,3.7154,0.35762,2.121,5.9993,0.91944,6.2652
200.0,1.0,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,1.0,200.0,3.333e-05,2.0,4.9818,0.35282,0.72551,5.2919,1.5042,1.0444,4.1438,0.55741,1.7326,5.1578,1.3707,1.1895,4.5488,0.4911,1.8019,4.3639,0.51864,1.7392,5.5988,1.3764,1.0843,5.9867,0.28517,0.82752,5.686,1.2161,0.62435,5.7063,0.63117,6.2393,5.0826,1.379,1.1871,5.4652,0.98148,0.3599,6.2452,0.25524,0.4418,5.4672,1.2959,1.2102,4.3378,0.40304,1.9178,5.6783,0.36867,0.80716,4.2472,0.94967,2.0235,4.4735,1.2096,1.9851,5.6385,0.4369,0.94605,5.298,1.4433,1.0672,3.7745,0.39002,2.0521,6.0426,0.91485,6.2383
200.0,1.0,200.0,3.333e-05,4.0,5.0202,0.29327,0.6688,5.2844,1.5086,1.0825,4.2284,0.56399,1.7233,5.1294,1.3428,1.2123,4.4802,0.51539,1.8334,4.4126,0.53822,1.7154,5.5977,1.335,1.0876,6.1835,0.26555,0.64337,5.738,1.2057,0.64167,5.6753,0.63204,6.256,5.058,1.3621,1.2069,5.523,0.92638,0.28839,0.096174,0.26029,0.329,5.4766,1.2713,1.1957,4.3267,0.43422,1.9249,5.6612,0.36525,0.82341,4.2326,0.93434,1.9869,4.505,1.2212,1.8981,5.6248,0.42196,0.92984,5.2753,1.4209,1.1079,3.724,0.37503,2.124,6.0133,0.9159,6.2432
200.0,1.0,200.0,3.333e-05,8.0,5.0285,0.27242,0.65205,5.2779,1.5006,1.0899,4.2908,0.57739,1.6953,5.1062,1.3205,1.2281,4.4151,0.53479,1.8851,4.4332,0.54375,1.7038,5.605,1.3198,1.0868,6.2407,0.2606,0.59209,5.7547,1.2088,0.63427,5.6566,0.62885,6.2712,5.0427,1.3489,1.2184,5.5341,0.88935,0.26278,0.14307,0.26221,0.293,5.4928,1.2634,1.194,4.3049,0.44265,1.9506,5.6411,0.35819,0.84177,4.2244,0.93085,1.9918,4.5297,1.1937,1.8476,5.596,0.41715,0.95282,5.2656,1.3991,1.1206,3.7317,0.36656,2.1163,6.002,0.91747,6.2574
